335104-84-2,Low,Tembotrione,Single Compound,,C17H16ClF3O6S,440.8185
2785-89-9,Low,4-Ethyl-2-methoxyphenol,Single Compound,,C9H12O2,152.1904
39711-79-0,High,N-Ethyl-4-menthane-3-carboxamide,Single Compound,,C13H25NO,211.3437
27253-29-8,Low,Zinc neodecanoate,Mixture/Formulation,mixture of tertiary decanyl isomers,,
55635-13-7,Low,Alloxydim-sodium,Single Compound,,C17H24NNaO5,345.3659
79-69-6,High,alpha-Irone,Mixture of Stereoisomers,,C14H22O,206.3239
13932-13-3,Low,Potassium tetrathionate,Single Compound,,K2O6S4,302.453
106-33-2,Low,Ethyl dodecanoate,Single Compound,,C14H28O2,228.3709
475-20-7,Low,Longifolene,Single Compound,,C15H24,204.3511
15706-73-7,High,Butyl 2-methylbutyrate,Single Compound,,C9H18O2,158.238
541-85-5,Low,5-Methyl-3-heptanone,Single Compound,,C8H16O,128.212
18794-84-8,Low,trans-beta-Farnesene,Single Compound,,C15H24,204.3511
4674-50-4,Low,Nootkatone,Single Compound,,C15H22O,218.3346
NOCAS_47051,High,Ocimene-Limonene mixture,Mixture/Formulation,mixture of ocimene [13877-91-3] (70-75%) and limonene [5989-27-5] (20-25%),,
7/3/30,Low,Valencene,Single Compound,,C15H24,204.3511
4221-98-1,Low,(R)-alpha-Phellandrene,Single Compound,,C10H16,136.234
36431-72-8,Low,Theaspirane,Single Compound,,C13H22O,194.3132
102-87-4,Low,Tridodecylamine,Single Compound,,C36H75N,521.9874
108-64-5,Low,Ethyl isovalerate,Single Compound,,C7H14O2,130.1849
539-88-8,Low,Ethyl levulinate,Single Compound,,C7H12O3,144.1684
495-40-9,Low,Butyrophenone,Single Compound,,C10H12O,148.2017
151-10-0,Low,"1,3-Dimethoxybenzene",Single Compound,,C8H10O2,138.1638
629-78-7,Low,Heptadecane,Single Compound,,C17H36,240.4677
928-95-0,Low,(E)-2-Hexen-1-ol,Single Compound,,C6H12O,100.1589
501-52-0,Low,Hydrocinnamic acid,Single Compound,,C9H10O2,150.1745
91-16-7,Low,"1,2-Dimethoxybenzene",Single Compound,,C8H10O2,138.1638
3848-24-6,Low,"2,3-Hexanedione",Single Compound,,C6H10O2,114.1424
491-35-0,Low,Lepidine,Single Compound,,C10H9N,143.1852
141-12-8,Low,"cis-3,7-Dimethyl-2,6-octadien-1-yl acetate",Single Compound,,C12H20O2,196.286
1124-11-4,Low,Tetramethylpyrazine,Single Compound,,C8H12N2,136.1943
19819-98-8,Low,2-Methylphenethyl alcohol,Single Compound,,C9H12O,136.191
470-99-5,Low,"3,5,5-Trimethyl-2-cyclohexen-1-ol",Single Compound,,C9H16O,140.2227
120-50-3,Low,Isobutyl benzoate,Single Compound,,C11H14O2,178.2277
14667-55-1,Low,"2,3,5-Trimethylpyrazine",Single Compound,,C7H10N2,122.1677
16919-19-0,High,Ammonium hexafluorosilicate,Single Compound,"parent ion (Silicate(2-), hexafluoro-) [17084-08-1]",F6H8N2Si,178.1528
5989-54-8,Low,(S)-Limonene,Single Compound,,C10H16,136.234
4748-78-1,Low,4-Ethylbenzaldehyde,Single Compound,,C9H10O,134.1751
1728-46-7,Low,2-tert-Butylcyclohexanone,Single Compound,,C10H18O,154.2493
24168-70-5,Low,2-sec-Butyl-3-methoxypyrazine,Single Compound,,C9H14N2O,166.2203
623-42-7,Low,Methyl butyrate,Single Compound,,C5H10O2,102.1317
1072-83-9,Low,2-Acetylpyrrole,Single Compound,,C6H7NO,109.1259
22047-25-2,Low,Acetylpyrazine,Single Compound,,C6H6N2O,122.1246
18829-56-6,Low,(E)-2-Nonenal,Single Compound,,C9H16O,140.2227
606-45-1,High,Methyl 2-methoxybenzoate,Single Compound,,C9H10O3,166.1739
472-66-2,Low,"2,6,6-Trimethyl-1-cyclohexene-1-acetaldehyde",Single Compound,,C11H18O,166.26
4532-64-3,Low,"2,3-Butanedithiol",Single Compound,,C4H10S2,122.2522
13708-12-8,Low,5-Methylquinoxaline,Single Compound,,C9H8N2,144.1732
120-45-6,High,1-Phenylethyl propionate,Single Compound,,C11H14O2,178.2277
488-10-8,High,Jasmone,Single Compound,,C11H16O,164.2441
111-12-6,Low,Methyl 2-octynoate,Single Compound,,C9H14O2,154.2063
94-02-0,Low,Ethyl benzoylacetate,Single Compound,,C11H12O3,192.2112
2021-28-5,Low,Ethyl hydrocinnamate,Single Compound,,C11H14O2,178.2277
142-64-3,Low,Piperazine dihydrochloride,Single Compound,,C4H12Cl2N2,159.0575
16251-77-7,Low,3-Phenylbutyraldehyde,Single Compound,,C10H12O,148.2017
710-04-3,Low,Undecanoic delta-lactone,Single Compound,,C11H20O2,184.2753
15707-24-1,Low,"2,3-Diethylpyrazine",Single Compound,,C8H12N2,136.1943
2026-24-6,Low,Dehydroabietylamine acetate,Single Compound,,C22H35NO2,345.5188
1120-04-3,Low,Octadecyl sulfate sodium salt,Single Compound,,C18H37NaO4S,372.5388
557-48-2,Low,"trans-2,cis-6-Nonadienal",Single Compound,,C9H14O,138.2069
93-51-6,Low,2-Methoxy-4-methylphenol,Single Compound,,C8H10O2,138.1638
502-47-6,Low,Citronellic acid,Single Compound,,C10H18O2,170.2487
5435-64-3,High,"3,5,5-Trimethylhexanal",Single Compound,,C9H18O,142.2386
1679-07-8,Low,Cyclopentanethiol,Single Compound,,C5H10S,102.1979
90-87-9,Low,2-Phenylpropionaldehyde dimethyl acetal,Single Compound,,C11H16O2,180.2435
4128-17-0,Low,"trans,trans-Farnesyl acetate",Single Compound,,C17H28O2,264.403
515-03-7,High,Sclareol,Single Compound,absolute stereochem; rotation (-),C20H36O2,308.4987
3282-73-3,Low,Didodecyldimethylammonium bromide,Single Compound,,C26H56BrN,462.6335
6790-58-5,Low,(-)-Ambroxide,Single Compound,,C16H28O,236.3929
459-80-3,High,Geranic acid,Mixture of Stereoisomers,"mixture of Z,E isomers",C10H16O2,168.2328
89-79-2,High,Isopulegol,Single Compound,"absolute stereochem; (1R,3R,4S); rotation (-)",C10H18O,154.2493
10361-91-8,Low,Ytterbium(III) chloride,Single Compound,,Cl3Yb,279.399
28588-74-1,Low,2-Methyl-3-furanthiol,Single Compound,,C5H6OS,114.1655
2040-10-0,Low,"4'-tert-Butyl-2',6'-dimethylacetophenone",Single Compound,,C14H20O,204.308
4265-16-1,Low,2-Benzofurancarboxaldehyde,Single Compound,,C9H6O2,146.1427
143-13-5,Low,Nonyl acetate,Single Compound,,C11H22O2,186.2912
112-06-1,Low,Heptyl acetate,Single Compound,,C9H18O2,158.238
50816-18-7,Low,9-Decenyl acetate,Single Compound,,C12H22O2,198.3019
7335-26-4,High,Ethyl 2-methoxybenzoate,Single Compound,,C10H12O3,180.2005
16587-71-6,Low,4-(tert-Pentyl)-cyclohexanone,Single Compound,,C11H20O,168.2759
1191-16-8,Low,"3,3-Dimethylallyl acetate",Single Compound,,C7H12O2,128.169
NOCAS_47129,Low,Methyl geranate,Mixture of Stereoisomers,,C11H18O2,182.2594
37526-88-8,High,Benzyl tiglate,Single Compound,double bond E,C12H14O2,190.2384
11/8/05,Low,3-Methyl-2-butenyl benzoate,Single Compound,,C12H14O2,190.2384
505-79-3,Low,3-(Methylthio)propyl isothiocyanate,Single Compound,,C5H9NS2,147.2617
22694-96-8,High,"2,4,5-Trimethyl-3-oxazoline",Mixture of Stereoisomers,mixture of -cis and -trans; tautomers,C6H11NO,113.1576
4643-27-0,Low,2-Octen-4-one,Mixture of Stereoisomers,,C8H14O,126.1962
137-06-4,High,2-Methylbenzenethiol,Single Compound,,C7H8S,124.2034
344-04-7,Low,Bromopentafluorobenzene,Single Compound,,C6BrF5,246.9602
151-73-5,Low,Betamethasone 21-phosphate disodium,Single Compound,,C22H28FNa2O8P,516.4047
98-06-6,Low,tert-Butylbenzene,Single Compound,,C10H14,134.2182
37609-25-9,Low,5-Cyclohexadecen-1-one,Single Compound,,C16H28O,236.3929
NOCAS_47140,Low,Isopropyl citrate (Mixture),Mixture/Formulation,mixture of isopropyl esters,,
502-72-7,Low,Cyclopentadecanone,Single Compound,,C15H28O,224.3822
432-25-7,Low,beta-Cyclocitral,Single Compound,,C10H16O,152.2334
3697-42-5,High,Chlorhexidine dihydrochloride,Single Compound,,C22H32Cl4N10,578.3685
541-47-9,Low,"3,3-Dimethylacrylic acid",Single Compound,,C5H8O2,100.1158
130-80-3,High,Diethylstilbestrol dipropionate,Single Compound,double bond E,C24H28O4,380.4767
4/9/21,Low,4-Isopropylcyclohexanol,Single Compound,,C9H18O,142.2386
33693-84-4,Low,tert-Butyl hydrogen phthalate,Single Compound,,C12H14O4,222.2372
106-29-6,Low,Geranyl butyrate,Single Compound,,C14H24O2,224.3392
138-15-8,Low,L-Glutamic acid hydrochloride,Single Compound,,C5H10ClNO4,183.5902
65894-82-8,Low,"2-(2-Butyl)-4,5-dimethyl-3-thiazoline",Single Compound,,C9H17NS,171.303
61295-41-8,Low,3-(2-Methyl-3-furylthio)-4-heptanone,Single Compound,,C12H18O2S,226.3351
543-49-7,Low,2-Heptanol,Single Compound,,C7H16O,116.2013
55066-56-3,Low,4-Methylphenyl 3-methylbutanoate,Single Compound,,C12H16O2,192.2542
1118-27-0,High,Linalyl isovalerate,Single Compound,,C15H26O2,238.3658
55418-52-5,Low,Piperonyl acetone,Single Compound,,C11H12O3,192.2112
4312-99-6,Low,1-Octen-3-one,Single Compound,,C8H14O,126.1962
774-55-0,Low,"6-Acetyl-1,2,3,4-tetrahydronaphthalene",Single Compound,,C12H14O,174.239
698-76-0,Low,delta-Octanolactone,Single Compound,,C8H14O2,142.1956
28940-11-6,Low,"7-Methyl-2H-1,5-benzodioxepin-3(4H)-one",Single Compound,,C10H10O3,178.1846
104-20-1,Low,4-(4-Methoxyphenyl)-2-butanone,Single Compound,,C11H14O2,178.2277
79-16-3,Low,N-Methylacetamide,Single Compound,,C3H7NO,73.0938
29461-14-1,High,Isolongifolanone,Single Compound,relative stereochem,C15H24O,220.3505
13679-70-4,Low,5-Methyl-2-thiophenecarboxaldehyde,Single Compound,,C6H6OS,126.1762
867-81-2,Low,Sodium pantothenate,Single Compound,,C9H16NNaO5,241.2168
117-83-9,Low,Bis(2-butoxyethyl) phthalate,Single Compound,,C20H30O6,366.4486
4994-16-5,Low,4-Phenyl-1-cyclohexene,Single Compound,,C12H14,158.2396
644-08-6,Low,4-Phenyltoluene,Single Compound,,C13H12,168.2344
22047-49-0,Low,2-Ethylhexyl octadecanoate,Single Compound,,C26H52O2,396.6899
25339-09-7,Low,Isocetyl stearate,Mixture/Formulation,mixture of isocetyl isomers,,
36631-30-8,High,Triisodecyl trimellitate,Mixture/Formulation,Incompletely defined substance; the iso methyl groups can be anywehere on the decyl chain;mixture of isodecyl isomers; ,,
41395-83-9,High,Propylene glycol dipelargonate,Single Compound,,C21H40O4,356.5399
2224-49-9,Low,Triethanolamine Laurate,Single Compound,,C18H39NO5,349.506
697-82-5,High,"2,3,5-Trimethylphenol",Single Compound,,C9H12O,136.191
94-46-2,Low,Isopentyl benzoate,Single Compound,,C12H16O2,192.2542
87-19-4,Low,Isobutyl salicylate,Single Compound,,C11H14O3,194.2271
141-14-0,Low,Citronellyl propionate,Single Compound,,C13H24O2,212.3285
21722-83-8,Low,2-Cyclohexylethyl acetate,Single Compound,,C10H18O2,170.2487
112-17-4,High,Decyl acetate,Single Compound,,C12H24O2,200.3178
5/7/05,High,gamma-Dodecalactone,Single Compound,,C12H22O2,198.3019
126-64-7,Low,Linalyl benzoate,Single Compound,,C17H22O2,258.3554
28069-72-9,Low,"trans-2,cis-6-Nonadien-1-ol",Single Compound,,C9H16O,140.2227
141-25-3,Low,Rhodinol,Single Compound,,C10H20O,156.2652
38462-22-5,Low,p-Mentha-8-thiol-3-one,Single Compound,,C10H18OS,186.3143
23747-48-0,Low,"5H-5-Methyl-6,7-dihydrocyclopenta[b]pyrazine",Single Compound,,C8H10N2,134.1784
13851-11-1,Low,Fenchyl acetate,Single Compound,,C12H20O2,196.286
39255-32-8,Low,Ethyl 2-methylpentanoate,Single Compound,,C8H16O2,144.2114
2785-87-7,Low,2-Methoxy-4-propylphenol,Single Compound,,C10H14O2,166.217
17283-81-7,Low,Dihydro-beta-ionone,Single Compound,,C13H22O,194.3132
20665-85-4,Low,Vanillin isobutyrate,Single Compound,,C12H14O4,222.2372
502-61-4,High,alpha-Farnesene,Single Compound,,C15H24,204.3511
23495-12-7,Low,Phenoxyethyl propionate,Single Compound,,C11H14O3,194.2271
83834-59-7,High,2-Ethylhexyl trans-4-methoxycinnamate,Single Compound,double bond E,C18H26O3,290.3972
60125-24-8,High,trans-2-Methoxycinnamaldehyde,Single Compound,,C10H10O2,162.1852
NOCAS_47218,Low,"Sodium bisulfite, mixture of NaHSO3 and Na2S2O5",Mixture/Formulation,mixture of sodium hydrogen sulphite [7631-90-5] and sodium metabisulphite [7681-57-4],,
29548-30-9,Low,Farnesyl acetate,Mixture of Stereoisomers,,C17H28O2,264.403
10281-55-7,High,(S)-Citronellene,Single Compound,absolute stereochem; rotation (+),C10H18,138.2499
3790-78-1,High,cis-Nerolidol,Single Compound,,C15H26O,222.3663
6010-91-9,High,"Pyrimidine-2,4,5,6(1H,3H)-tetrone tetrahydrate",Single Compound,,C4H10N2O8,214.1308
123333-56-2,Low,"2,4-Diaminoanisole sulfate hydrate",Single Compound,,C7H14N2O6S,254.2609
911217-00-0,High,Ammonium glycyrrhizinate trihydrate,Single Compound,,C42H71NO19,894.0085
1124-63-6,Low,3-Cyclohexylpropan-1-ol,Single Compound,,C9H18O,142.2386
139340-56-0,High,Darbufelone mesylate,Single Compound,,C19H28N2O5S2,428.566
NOCAS_47248,Low,CI-1018,Single Compound,,C24H20N4O2,396.4412
221246-12-4,High,Fandosentan potassium salt,Single Compound,,C25H17F3KNO6S,555.5641
145742-28-5,High,CP-122721,Single Compound,,C20H23F3N2O2,380.404
186392-65-4,Low,Ingliforib,Single Compound,,C23H24ClN3O5,457.9068
199171-88-5,High,CP-401387,Single Compound,relative stereochem,C23H29N3O2,379.4953
220860-50-4,High,CP-457920,Single Compound,,C18H17N3O3,323.3459
NOCAS_47255,High,CP-465394,Single Compound,,C20H27N2NaO5S,430.4936
127308-82-1,High,Zamifenacin,Single Compound,,C27H29NO3,415.5241
124378-77-4,High,Enadoline,Single Compound,,C24H32N2O3,396.5225
149062-75-9,High,PharmaGSID_47259,Single Compound,,C13H15Cl3N2,305.6306
177785-47-6,High,PharmaGSID_47261,Single Compound,,C13H15NO3S,265.3281
207736-05-8,High,CI-1029,Single Compound,,C28H37NO4S,483.6627
349495-42-7,High,PharmaGSID_47263,Single Compound,,C15H16N4O2,284.3131
171866-31-2,High,CP-283097,Single Compound,absolute stereochem; rotation (+),C20H22FNO4,359.3914
NOCAS_47265,Low,CP-471358,Single Compound,,C21H23FN2O7S,466.4799
230954-09-3,High,CP-544439,Single Compound,,C18H19FN2O6S,410.4167
NOCAS_47267,High,CP-642931,Single Compound,,C17H25N7O,343.4267
104795-68-8,High,CI-959,Single Compound,,C14H14N5NaO3S,355.3474
253450-09-8,High,Besonprodil,Single Compound,,C21H23FN2O3S,402.4823
676116-04-4,High,PD 0343701,Single Compound,,C26H34N4O4S2,530.7026
249296-43-3,High,CJ-013610,Single Compound,,C23H27N3O5S2,489.6076
113734-18-2,High,CP-114271,Single Compound,,C17H19F3N2O4S,404.404
194098-25-4,High,CP-409092,Single Compound,,C17H19N3O2,297.3517
361343-19-3,High,Elzasonan,Single Compound,,C22H23Cl2N3OS,448.4085
214535-77-0,High,CP-457677,Single Compound,,C22H21FN2O3,380.4121
261947-38-0,High,CP-532623,Single Compound,absolute stereochem,C27H27F9N2O3,598.5005
289716-94-5,High,CP-607366,Single Compound,,C14H12Cl2FNO,300.1556
353280-07-6,High,CP-612372,Single Compound,,C22H20N4O4,404.4186
445295-04-5,High,CP-671305,Single Compound,absolute stereochem ,C23H19FN2O7,454.4046
368832-42-2,High,CP-728663,Single Compound,absolute stereochem ,C26H33N3O2,419.5591
478149-53-0,High,PHA-00543613,Single Compound,absolute stereochem ,C15H17N3O2,271.3144
527680-56-4,High,PHA-00568487,Single Compound,absolute stereochem ,C16H20N2O3,288.3416
123122-55-4,High,Candoxatril,Single Compound,,C29H41NO7,515.6384
197077-55-7,High,UK-333747,Single Compound,,C17H12Cl2N6O4,435.221
203942-49-8,Low,UK-337312,Single Compound,,C34H42Cl2F6N2O4S,759.6697
215297-27-1,High,UK-343664,Single Compound,,C28H35N7O4S,565.687
402910-27-4,High,UK-416244,Single Compound,,C17H22N2O3S2,366.4982
NOCAS_47291,High,CI-1044,Single Compound,,C23H19N5O2,397.4293
NOCAS_47292,High,PD 0200347,Single Compound,,C10H18ClN3O2,247.7218
668981-02-0,High,CP-863187,Single Compound,,C18H14F2N4O,340.3268
291305-06-1,High,UK-373911,Single Compound,absolute stereochem ,C17H18Cl2N2O2S,385.308
112733-06-9,Low,Zenarestat,Single Compound,,C17H11BrClFN2O4,441.6357
134002-60-1,High,CP-085958,Single Compound,absolute stereochem ,C25H20FNO5S,465.4934
NOCAS_47299,High,CP-422935,Single Compound,,C26H38N2O4S,474.6559
210826-40-7,High,CP-456773,Single Compound,,C20H24N2O5S,404.4799
179465-71-5,High,CJ-013790,Single Compound,absolute stereochem ,C18H17FN2O4,344.337
135080-03-4,High,CP-100829,Single Compound,,C14H7Cl2FN2O3S,373.1864
NOCAS_47305,Low,CP-608039,Single Compound,,C23H25ClN8O5,528.9482
290352-28-2,High,CP-634384,Single Compound,,C19H19NO5,341.3579
501027-49-2,High,PD-0333941,Single Compound,,C23H22N2O4,390.4318
158081-99-3,High,CP-105696,Single Compound,absolute stereochem ,C28H28O4,428.5195
162706-14-1,High,UK-156819,Single Compound,,C19H20N2O2,308.3743
196808-45-4,Low,Farglitazar,Single Compound,,C34H30N2O5,546.6124
NOCAS_47311,Low,GSK163929B,Single Compound,,C36H40ClF2N5O3S,696.2493
864283-48-7,High,GSK232420A,Single Compound,,C12H9F6N3O,325.2098
263553-33-9,High,GW473178E methyl benzene sulphonic acid,Single Compound,,C28H37N3O5S,527.6755
444610-91-7,High,PharmaGSID_47315,Single Compound,,C33H34F3N3O4S2,657.766
461023-63-2,High,Aplaviroc hydrochloride,Single Compound,absolute stereochem ,C33H44ClN3O6,614.172
139149-55-6,High,SB202235,Single Compound,absolute stereochem; rotation (+),C16H16N2O4,300.3092
184653-84-7,Low,Carabersat,Single Compound,,C20H20FNO4,357.3755
180084-01-9,Low,SB236057A,Single Compound,,C33H35ClN4O3,571.109
200940-23-4,High,SB243213A,Single Compound,,C22H20ClF3N4O2,464.868
219790-72-4,High,SB281832,Single Compound,,C22H19FN4O3,406.4097
NOCAS_47325,Low,SB413217A,Single Compound,,C30H36ClFN4O2,539.0839
313994-79-5,High,MK-578,Single Compound,absolute sterochem; rotation (+),C35H47FN4O2,574.7717
NOCAS_47328,Low,MK-274,Single Compound,,C18H13F6KN4O3,486.4095
NOCAS_47330,Low,PharmaGSID_47330,Single Compound,,C21H15F2N5O,391.3735
331623-06-4,High,MK-547,Single Compound,absolute stereochem ,C31H31NNa2O7,575.5599
NOCAS_47333,Low,PharmaGSID_47333,Single Compound,,C22H30N4O2,382.4992
NOCAS_47334,Low,MK-968,Single Compound,,C19H21F2N5O,373.3997
851916-42-2,High,MK-812,Single Compound,absolute stereochem ,C28H40F3N3O7,587.6283
1061517-62-1,High,PharmaGSID_47337,Single Compound,,C34H31N4NaO4,582.6241
262376-75-0,High,HMR1426,Single Compound,,C16H12ClNOS,301.7906
181640-09-5,Low,SR144190,Single Compound,,C33H39ClF2N4O3,613.1376
264618-44-2,Low,SSR146977,Single Compound,,C35H42Cl2N4O2,621.6396
NOCAS_47342,Low,SR125047,Single Compound,,C22H27Cl2NO,392.3619
159138-81-5,Low,Cariporide mesylate,Single Compound,,C13H21N3O6S2,379.4523
NOCAS_47346,Low,SSR162369,Single Compound,,C18H22F2N6O,376.4037
155990-20-8,Low,SR271425,Single Compound,,C22H27N3O3S,413.5331
742693-38-5,Low,SSR504734,Single Compound,,C20H20ClF3N2O,396.8338
NOCAS_47349,Low,AVE8488,Single Compound,,C23H25ClFN3O4,461.9137
NOCAS_47351,Low,SSR240612,Single Compound,,C42H53ClN4O7S,793.4108
NOCAS_47353,Low,SSR241586,Single Compound,,C32H43Cl3N4O3,638.0678
189003-92-7,Low,Trelanserin,Single Compound,,C24H24FN5O2S,465.5431
473289-62-2,Low,Ilepatril,Single Compound,,C22H28N2O5S,432.5331
288104-79-0,Low,Surinabant,Single Compound,,C23H23BrCl2N4O,522.2649
439687-69-1,Low,Nelivaptan,Single Compound,,C30H32ClN3O8S,630.1084
298198-52-4,Low,SSR180711,Single Compound,,C14H17BrN2O2,325.201
929601-09-2,Low,SR58611,Single Compound,,C22H27Cl2NO4,440.3601
NOCAS_47362,Low,SSR150106,Single Compound,,C17H17NO3,283.3218
139290-65-6,Low,Volinanserin,Single Compound,,C22H28FNO3,373.461
NOCAS_47364,Low,SSR103800,Single Compound,,C22H22Cl3F3N2O,493.7771
NOCAS_47366,Low,SAR115740,Single Compound,,C24H17F2N3O,401.4081
344930-95-6,Low,SSR69071,Single Compound,,C27H32N4O7S,556.6306
221671-62-1,Low,SR146131,Single Compound,,C34H37ClF3N3O7S,724.1867
725228-45-5,Low,AVE5638,Single Compound,,C25H23FN2O2,402.4607
478263-98-8,Low,AVE3295,Single Compound,,C25H21FN3NaO3S,485.5057
NOCAS_47374,Low,SSR161421,Single Compound,,C25H20N4O2,408.4519
862243-29-6,Low,AVE9423,Single Compound,,C23H12Cl2F2N2O5,505.2546
648917-13-9,Low,AVE2865,Single Compound,,C20H17ClF3N3O4,455.8149
NOCAS_47377,Low,AVE6324,Single Compound,,C31H36Cl2N4O7S,679.6111
NOCAS_47379,High,SSR126768,Single Compound,,C33H32Cl3N3O4,640.9839
NOCAS_47381,Low,AVE8923,Single Compound,,C21H27BrClFN2O2S,505.8717
NOCAS_47383,Low,AVE3247,Single Compound,,C25H23ClN5NaO4S,547.989
NOCAS_47385,Low,SAR377142,Single Compound,,C28H37ClN6O6,589.083
NOCAS_47387,Low,SAR102779,Single Compound,,C35H38Cl2FN3O7,702.5966
NOCAS_47389,High,SAR150640,Single Compound,,C25H35ClN2O7S,543.0726
1068967-96-3,High,SAR102608,Single Compound,,C20H16FN5O,361.3723
NOCAS_47394,High,Grinstad Soft-N-Safe,Mixture/Formulation,"2 main components are 2,3-bis(acetyloxy)propyl 12-(acetyloxy)octadecanoate (85%) and 2,3-bis(acetyloxy)propyl octadecanoate (10%); structure shown 2,3-bis(acetyloxy)propyl 12-(acetyloxy)octadecanoate",,
166412-78-8,High,"Diisononyl cyclohexane-1,2-dicarboxylate",Mixture/Formulation,mixture of C9 isomers; ,,
99300-78-4,Low,Venlafaxine hydrochloride,Single Compound,,C17H28ClNO2,313.8627
33704-61-9,Low,"Dihydro-1,1,2,3,3-pentamethyl-4(5H)-indanone",Single Compound,,C14H22O,206.3239
6379-73-3,Low,Carvacryl methyl ether,Single Compound,,C11H16O,164.2441
33032-12-1,High,Methapyrilene fumarate,Single Compound,,C40H50N6O12S2,870.988
141-16-2,Low,Citronellyl butyrate,Single Compound,,C14H26O2,226.355
10402-33-2,High,Eugenyl phenylacetate,Single Compound,,C18H18O3,282.3337
2270-60-2,Low,Methyl citronellate,Single Compound,,C11H20O2,184.2753
78-37-5,High,Linalyl cinnamate,Mixture of Stereoisomers,"mixture of Z,E isomers",C19H24O2,284.3927
122-68-9,Low,3-Phenylpropyl cinnamate,Mixture of Stereoisomers,,C18H18O2,266.3343
104-27-8,Low,1-(4-Methoxyphenyl)-1-pentene-3-one,Single Compound,,C12H14O2,190.2384
7785-33-3,Low,Geranyl tiglate,Single Compound,,C15H24O2,236.3499
16491-24-0,Low,"2,4-Hexadienyl isobutyrate",Single Compound,,C10H16O2,168.2328
10339-55-6,High,Ethyl linalool,Single Compound,"mixture of Z,E isomers",C11H20O,168.2759
1118-39-4,Low,2-methyl-6-methylideneoct-7-en-2-yl acetate,Single Compound,,C12H20O2,196.286
19322-27-1,Low,4-Hydroxy-5-methyl-3-furanone,Single Compound,,C5H6O3,114.0993
28069-74-1,Low,Acetaldehyde ethyl cis-3-hexenyl acetal,Single Compound,,C10H20O2,172.2646
21834-92-4,Low,5-Methyl-2-phenyl-2-hexenal,Single Compound,,C13H16O,188.2655
122-48-5,Low,4-(4-Hydroxy-3-methoxyphenyl)-2-butanone,Single Compound,,C11H14O3,194.2271
31375-17-4,Low,1-(5-Isopropyl-2-methyl-cyclohex-2-enyl)-propan-1-one,Single Compound,,C13H22O,194.3132
5174-32-3,High,2-Acetoxy-5-nitrobenzyl chloride,Single Compound,,C9H8ClNO4,229.6171
90-42-6,High,"1,1'-Bi(cyclohexyl)-2-one",Single Compound,,C12H20O,180.2866
1638-22-8,Low,4-Butylphenol,Single Compound,,C10H14O,150.2176
99-49-0,High,dl-Carvone,Single Compound,,C10H14O,150.2176
1320-15-6,High,"2,4-DB-isooctyl ester",Mixture/Formulation,Incompletely defined substance; mixture of isooctyl esters,,
67028-40-4,Low,(4-Methylphenoxy) acetic acid ethyl ester,Single Compound,,C11H14O3,194.2271
2392-39-4,Low,Dexamethasone sodium phosphate,Single Compound,,C22H28FNa2O8P,516.4047
474-86-2,Low,Equilin,Single Compound,,C18H20O2,268.3502
1524-88-5,Low,Flurandrenolide,Single Compound,,C24H33FO6,436.5136
426-13-1,Low,Fluorometholone,Single Compound,,C22H29FO4,376.4617
475-31-0,Low,Glycocholic acid,Single Compound,,C26H43NO6,465.6227
18436-37-8,Low,alpha-Hexyl-gamma-butyrolactone,Single Compound,,C10H18O2,170.2487
122-73-6,High,Benzyl 3-methylbutyl ether,Single Compound,,C12H18O,178.2707
13816-33-6,High,4-Isopropylbenzonitrile,Single Compound,,C10H11N,145.201
3209-13-0,Low,3-Methoxy-5-methylphenol,Single Compound,,C8H10O2,138.1638
91-61-2,Low,"6-Methyl-1,2,3,4-tetrahydroquinoline",Single Compound,,C10H13N,147.2169
34161-23-4,Low,Fipexide hydrochloride,Single Compound,,C20H22Cl2N2O4,425.3057
5331-43-1,Low,"Hydrazinecarboxylic acid, phenylmethyl ester",Single Compound,,C8H10N2O2,166.1772
4/9/11,Low,Potassium chlorate,Single Compound,,ClKO3,122.5495
94-97-3,High,5-Chlorobenzotriazole,Single Compound,,C6H4ClN3,153.5691
6359-82-6,Low,Acid Yellow 11,Single Compound,,C16H13N4NaO4S,380.3536
880-09-1,Low,Dipiperidinomethane,Single Compound,,C11H22N2,182.3058
18467-77-1,Low,Dikegulac,Single Compound,,C12H18O7,274.2671
826-62-0,High,"2-Norbornene-5,6-dicarboxylic anhydride",Single Compound,,C9H8O3,164.158
6381-91-5,Low,Calcium saccharin hydrate,Single Compound,,C14H10CaN2O7S2,422.4464
462-08-8,Low,3-Pyridinamine,Single Compound,,C5H6N2,94.1145
13466-78-9,High,3-Carene,Single Compound,,C10H16,136.234
13380-94-4,Low,Corodane,Single Compound,,C10H14O,150.2176
15707-23-0,Low,3-Ethyl-2-methylpyrazine,Single Compound,,C7H10N2,122.1677
135-79-5,Low,6-(1-Methylethyl)quinoline,Single Compound,,C12H13N,171.2383
109-59-1,High,2-Isopropoxyethanol,Single Compound,,C5H12O2,104.1476
123-41-1,Low,Choline hydroxide,Single Compound,,C5H15NO2,121.1781
2219-82-1,Low,2-tert-Butyl-6-methylphenol,Single Compound,,C11H16O,164.2441
110-95-2,High,"N,N,N',N'-Tetramethyl-1,3-propanediamine",Single Compound,,C7H18N2,130.2312
1331-83-5,High,Methoxybenzyl acetate,Mixture/Formulation,Incompletely defined substance; mixture of isomers,,
